Date,Time,Transaction,Item
2017-01-30,12:22:09,5637,Sandwich
2017-01-30,12:22:09,5637,Sandwich
2017-01-30,12:23:06,5638,Café
2017-01-30,12:23:06,5638,Galletas
2017-01-30,12:44:09,5639,Café
2017-01-30,12:44:09,5639,Café
2017-01-30,12:44:09,5639,Pastel
2017-01-30,12:45:41,5640,Café
2017-01-30,12:45:41,5640,Pan
2017-01-30,12:47:02,5641,Café
2017-01-30,12:47:02,5641,Café
2017-01-30,12:47:02,5641,Pan
2017-01-30,12:47:02,5641,Sopa
2017-01-30,12:56:14,5642,Pan
2017-01-30,12:56:14,5642,Jamón
2017-01-30,12:56:14,5642,Caramelo
2017-01-30,12:56:14,5642,Zumo
2017-01-30,13:15:42,5643,Baguette
2017-01-30,13:20:57,5644,Sopa
2017-01-30,13:25:26,5645,Sopa
2017-01-30,13:55:02,5646,Pollo estofado
2017-01-30,14:13:59,5647,Café
2017-01-30,14:13:59,5647,Te
2017-01-30,14:22:27,5648,Coca-Cola
2017-01-30,14:22:27,5648,Sandwich
2017-01-30,14:22:27,5648,Sopa
2017-01-30,14:22:27,5648,Pan
2017-01-30,14:25:08,5649,Sopa
2017-01-30,14:36:00,5650,Chocolate caliente
2017-01-30,14:36:00,5650,Café
2017-01-30,14:36:00,5650,Pastel
2017-01-30,14:38:51,5651,Café
2017-01-30,14:43:15,5652,Pastel
2017-01-30,14:45:04,5653,Pan
2017-01-30,14:45:04,5653,Pan
2017-01-30,15:13:13,5654,Huevos camperos
2017-01-30,15:26:47,5655,Café
2017-01-30,15:26:47,5655,Tostada
2017-01-30,15:47:07,5656,Pastel
2017-01-30,15:47:07,5656,Café
2017-01-30,15:49:47,5657,Café
2017-01-30,15:49:47,5657,Pan
2017-01-30,15:52:41,5658,Pastel
2017-01-30,15:52:41,5658,Chocolate caliente
2017-01-30,16:27:18,5659,Café
2017-01-30,16:40:32,5660,Te
2017-01-30,16:40:32,5660,Chocolate caliente
2017-01-30,16:40:32,5660,Galletas
2017-01-30,16:54:49,5661,Chocolate caliente
2017-01-31,09:08:23,5662,Café
2017-01-31,09:09:26,5663,Salmón
2017-01-31,09:11:20,5664,Pan
2017-01-31,09:11:20,5664,Pan
2017-01-31,09:17:22,5665,Pan
2017-01-31,09:41:05,5666,Pan
2017-01-31,09:41:05,5666,Tostada
2017-01-31,09:45:05,5667,Pan
2017-01-31,09:45:05,5667,Brownie
2017-01-31,09:55:06,5668,Pastel
2017-01-31,09:55:06,5668,Pan
2017-01-31,09:57:02,5669,Te
2017-01-31,09:57:02,5669,Sandwich
2017-01-31,09:57:51,5670,Café
2017-01-31,10:00:24,5671,Café
2017-01-31,10:00:24,5671,Pan
2017-01-31,10:02:36,5672,Café
2017-01-31,10:02:36,5672,Zumo
2017-01-31,10:11:12,5673,Pastel
2017-01-31,10:11:12,5673,Café
2017-01-31,10:11:12,5673,Desayuno español
2017-01-31,10:39:54,5674,Café
2017-01-31,10:44:34,5675,Café
2017-01-31,10:44:34,5675,Brownie
2017-01-31,10:44:34,5675,Baguette
2017-01-31,10:47:54,5676,Pastel
2017-01-31,10:47:54,5676,Pastel
2017-01-31,10:47:54,5676,Café
2017-01-31,10:47:54,5676,Café
2017-01-31,10:49:13,5677,Chocolate caliente
2017-01-31,10:49:13,5677,Café
2017-01-31,10:55:57,5678,Huevos camperos
2017-01-31,10:58:26,5679,Te
2017-01-31,10:58:26,5679,Tostada
2017-01-31,11:04:40,5680,Te
2017-01-31,11:04:40,5680,Café
2017-01-31,11:04:40,5680,Pastel
2017-01-31,11:12:15,5681,Pan
2017-01-31,11:12:15,5681,Pastel
2017-01-31,11:12:47,5682,Café
2017-01-31,11:33:02,5683,Te
2017-01-31,11:33:02,5683,Sandwich
2017-01-31,11:33:02,5683,Pan
2017-01-31,11:37:45,5684,Huevos camperos
2017-01-31,11:37:45,5684,Galletas
2017-01-31,11:41:12,5685,Te
2017-01-31,11:41:12,5685,Pastel
2017-01-31,11:41:12,5685,Carne en su punto
2017-01-31,11:44:13,5686,Café
2017-01-31,11:53:48,5687,Pan
2017-01-31,11:56:28,5688,Café
2017-01-31,11:58:50,5689,Pan
2017-01-31,12:08:34,5690,Café
2017-01-31,12:09:24,5691,Café
2017-01-31,12:20:41,5692,Galletas
2017-01-31,12:20:41,5692,Baguette
2017-01-31,12:39:11,5693,Café
2017-01-31,12:39:11,5693,Galletas
2017-01-31,12:39:11,5693,Pastel
2017-01-31,12:39:11,5693,Desayuno español
2017-01-31,12:39:11,5693,NONE
2017-01-31,12:51:14,5694,Te
2017-01-31,12:51:14,5694,Café
2017-01-31,12:51:14,5694,Sandwich
2017-01-31,12:51:14,5694,Pastel
2017-01-31,13:01:21,5695,Café
2017-01-31,13:01:21,5695,Café
2017-01-31,13:01:21,5695,Pastel
2017-01-31,13:08:40,5696,Pan
2017-01-31,13:09:12,5697,Baguette
2017-01-31,13:09:41,5698,Pan
2017-01-31,13:17:16,5699,Coca-Cola
2017-01-31,13:17:16,5699,Ensalada
2017-01-31,13:29:43,5700,Pan
2017-01-31,13:39:48,5701,Sopa
2017-01-31,13:41:00,5702,Café
2017-01-31,13:41:00,5702,Sandwich
2017-01-31,13:45:37,5703,Brownie
2017-01-31,13:47:39,5704,Pan
2017-01-31,13:48:21,5705,Pollo estofado
2017-01-31,13:48:21,5705,Zumo
2017-01-31,13:48:21,5705,Coca-Cola
2017-01-31,13:54:55,5706,Baguette
2017-01-31,14:31:04,5707,NONE
2017-01-31,14:31:04,5707,Sopa
2017-01-31,14:31:04,5707,Te
2017-01-31,14:31:04,5707,Café
2017-01-31,14:31:04,5707,Café
2017-01-31,15:00:05,5708,Sandwich
2017-01-31,15:00:05,5708,Galletas
2017-01-31,15:00:05,5708,Café
2017-01-31,15:00:05,5708,Te
2017-01-31,15:12:58,5709,Coca-Cola
2017-01-31,15:14:42,5710,Tostada
2017-01-31,15:14:42,5710,Pastel
2017-01-31,15:14:42,5710,Café
2017-01-31,15:15:53,5711,Pastel
2017-01-31,15:15:53,5711,Manzanilla
2017-01-31,16:24:08,5712,Café
2017-01-31,16:24:08,5712,Café
2017-01-31,16:24:08,5712,Pan
2017-01-31,16:27:51,5713,Galletas
2017-01-31,16:27:51,5713,Chocolate caliente
2017-01-31,16:27:51,5713,Te
2017-01-31,16:27:51,5713,Pastel
2017-01-31,16:27:51,5713,Pastel
2017-01-31,16:45:50,5714,Te
2017-01-31,16:45:50,5714,Café
2017-01-31,16:45:50,5714,Pastel
2017-01-31,17:01:32,5715,Te
2017-01-31,17:01:32,5715,Pan
2017-01-31,17:18:04,5716,Brownie
2017-01-31,17:28:11,5717,Café
2017-01-31,17:28:11,5717,Pastel
2017-01-31,17:28:11,5717,Galletas
2017-02-01,08:37:55,5718,Pan
2017-02-01,08:37:55,5718,Pan
2017-02-01,08:37:55,5718,Pan
2017-02-01,08:40:41,5719,Pan
2017-02-01,09:05:35,5720,Café
2017-02-01,09:05:35,5720,Pan
2017-02-01,09:07:40,5721,Pan
2017-02-01,09:07:40,5721,Pastel
2017-02-01,09:31:06,5722,Pan
2017-02-01,09:37:30,5723,Pan
2017-02-01,09:37:30,5723,Café
2017-02-01,09:37:30,5723,Tostada
2017-02-01,10:00:41,5725,Huevos camperos
2017-02-01,10:28:18,5726,Pastel
2017-02-01,10:28:18,5726,Café
2017-02-01,10:28:18,5726,Pan
2017-02-01,10:32:53,5727,Pan
2017-02-01,10:32:53,5727,Chocolate caliente
2017-02-01,10:33:23,5728,Café
2017-02-01,10:33:23,5728,Café
2017-02-01,10:35:44,5729,Café
2017-02-01,10:35:44,5729,Pan
2017-02-01,10:35:44,5729,NONE
2017-02-01,10:40:51,5730,Café
2017-02-01,10:40:51,5730,Pastel
2017-02-01,10:41:30,5731,Pastel
2017-02-01,10:41:30,5731,Café
2017-02-01,10:46:49,5732,Pan
2017-02-01,10:46:49,5732,Sandwich
2017-02-01,10:46:49,5732,Tostada
2017-02-01,10:55:37,5733,Café
2017-02-01,10:55:37,5733,Café
2017-02-01,10:55:37,5733,Medialuna
2017-02-01,10:59:01,5734,Café
2017-02-01,10:59:01,5734,Pan
2017-02-01,10:59:01,5734,Alfajores
2017-02-01,10:59:01,5734,Carne en su punto
2017-02-01,10:59:01,5734,Te
2017-02-01,11:06:23,5735,Café
2017-02-01,11:06:23,5735,Pan
2017-02-01,11:15:57,5736,Pan
2017-02-01,11:39:13,5737,Café
2017-02-01,11:39:13,5737,Pan
2017-02-01,11:40:57,5738,Pan
2017-02-01,11:40:57,5738,Café
2017-02-01,11:40:57,5738,Pan
2017-02-01,11:49:41,5739,Pan
2017-02-01,11:58:57,5740,Baguette
2017-02-01,12:11:47,5741,Pastel
2017-02-01,12:13:06,5742,Pan
2017-02-01,12:13:06,5742,Pastel
2017-02-01,12:43:41,5743,Baguette
2017-02-01,12:43:41,5743,Pan
2017-02-01,12:44:28,5744,Pan
2017-02-01,12:44:28,5744,Pastel
2017-02-01,12:44:28,5744,Te
2017-02-01,12:44:28,5744,Café
2017-02-01,13:24:31,5745,Pastel
2017-02-01,13:24:31,5745,Pan
2017-02-01,13:38:03,5746,Sandwich
2017-02-01,13:38:03,5746,Coca-Cola
2017-02-01,13:38:54,5747,Coca-Cola
2017-02-01,13:38:54,5747,Pastel
2017-02-01,13:41:37,5748,Chocolate caliente
2017-02-01,13:41:37,5748,Café
2017-02-01,13:41:37,5748,Pastel
2017-02-01,13:41:37,5748,Pan
2017-02-01,13:43:32,5749,Desayuno español
2017-02-01,13:43:32,5749,Pollo estofado
2017-02-01,13:43:32,5749,Te
2017-02-01,13:43:32,5749,Galletas
2017-02-01,13:45:08,5751,Pastel
2017-02-01,13:46:06,5752,Café
2017-02-01,13:46:06,5752,Café
2017-02-01,13:55:11,5753,Café
2017-02-01,14:04:17,5754,Pan
2017-02-01,14:10:29,5755,Pan
2017-02-01,14:10:29,5755,Sandwich
2017-02-01,14:30:53,5756,Café
2017-02-01,14:30:53,5756,Pan
2017-02-01,14:30:53,5756,Sandwich
2017-02-01,14:35:39,5757,Café
2017-02-01,14:35:39,5757,Café
2017-02-01,14:35:39,5757,Pastel
2017-02-01,14:37:48,5758,NONE
2017-02-01,14:37:48,5758,Granola
2017-02-01,14:37:48,5758,Salami
2017-02-01,14:37:48,5758,Café
2017-02-01,14:43:46,5759,Sopa
2017-02-01,14:43:46,5759,Zumo
2017-02-01,14:43:46,5759,Café
2017-02-01,14:44:39,5760,Sandwich
2017-02-01,14:56:56,5761,Baguette
2017-02-01,15:14:04,5762,Café
2017-02-01,15:20:41,5763,Café
2017-02-01,15:29:10,5764,Chocolate caliente
2017-02-01,15:29:10,5764,Café
2017-02-01,15:29:10,5764,Alfajores
2017-02-01,15:33:08,5765,Te
2017-02-01,15:33:08,5765,Café
2017-02-01,15:33:08,5765,Pan
2017-02-01,15:44:06,5766,Pastel
2017-02-01,15:44:06,5766,Café
2017-02-01,15:44:06,5766,Galletas
2017-02-01,15:46:46,5767,Pan
2017-02-01,15:54:50,5768,Pan
2017-02-01,15:56:59,5769,Galletas
2017-02-01,15:56:59,5769,Te
2017-02-01,15:56:59,5769,Pan
2017-02-01,16:00:36,5770,Café
2017-02-01,16:00:36,5770,Pastel vegano
2017-02-01,16:00:36,5770,Pastel
2017-02-01,16:01:23,5771,Pan
2017-02-01,16:01:23,5771,Café
2017-02-01,16:01:23,5771,Chocolate caliente
2017-02-01,16:20:57,5772,Pan
2017-02-01,16:39:12,5773,Zumo
2017-02-01,16:39:12,5773,Galletas
2017-02-01,16:39:12,5773,Brownie
2017-02-01,16:39:12,5773,Alfajores
2017-02-01,16:39:12,5773,Café
2017-02-01,17:04:48,5774,Te
2017-02-01,17:04:48,5774,Trufas
2017-02-01,17:04:48,5774,Galletas
2017-02-01,17:05:42,5775,Café
2017-02-01,17:05:42,5775,Coca-Cola
2017-02-02,08:35:24,5776,Pan
2017-02-02,09:04:21,5777,Café
2017-02-02,09:04:21,5777,Pan
2017-02-02,09:04:21,5777,NONE
2017-02-02,09:04:21,5777,Tostada
2017-02-02,09:06:04,5778,Pan
2017-02-02,09:06:04,5778,Pan
2017-02-02,09:06:04,5778,Café
2017-02-02,09:20:05,5779,Galletas
2017-02-02,09:20:53,5780,Café
2017-02-02,09:20:53,5780,Pan
2017-02-02,09:39:22,5781,Huevos camperos
2017-02-02,09:51:37,5782,Pan
2017-02-02,10:08:43,5783,Café
2017-02-02,10:08:43,5783,Galletas
2017-02-02,10:20:51,5784,Baguette
2017-02-02,10:28:47,5785,Pan
2017-02-02,10:28:47,5785,Pan
2017-02-02,10:50:50,5786,Alfajores
2017-02-02,11:07:59,5787,Zumo
2017-02-02,11:07:59,5787,Chocolate caliente
2017-02-02,11:07:59,5787,Café
2017-02-02,11:07:59,5787,Te
2017-02-02,11:07:59,5787,Pastel
2017-02-02,11:07:59,5787,Brownie
2017-02-02,11:20:16,5788,Café
2017-02-02,11:20:16,5788,Café
2017-02-02,11:20:16,5788,Pan
2017-02-02,11:20:55,5789,Pastel
2017-02-02,11:20:55,5789,Café
2017-02-02,11:25:46,5790,Café
2017-02-02,11:25:46,5790,Pastel
2017-02-02,11:26:02,5791,Pan
2017-02-02,11:28:36,5792,Pan
2017-02-02,11:28:36,5792,Pan
2017-02-02,11:48:02,5793,Zumo
2017-02-02,11:48:02,5793,Te
2017-02-02,11:48:02,5793,Pan
2017-02-02,11:48:02,5793,Pastel
2017-02-02,11:49:05,5794,Te
2017-02-02,11:49:05,5794,Pan
2017-02-02,11:49:05,5794,Galletas
2017-02-02,11:49:05,5794,Sandwich
2017-02-02,11:49:05,5794,Zumo
2017-02-02,12:00:31,5795,Pan
2017-02-02,12:00:31,5795,Pastel
2017-02-02,12:21:56,5796,Coca-Cola
2017-02-02,12:21:56,5796,Alfajores
2017-02-02,12:21:56,5796,Chocolate caliente
2017-02-02,12:39:26,5797,Pastel
2017-02-02,12:44:35,5798,Sandwich
2017-02-02,12:46:33,5799,Te
2017-02-02,12:46:33,5799,Pastel
2017-02-02,12:46:33,5799,Pastel
2017-02-02,13:01:10,5800,Pan
2017-02-02,13:01:10,5800,Café
2017-02-02,13:01:10,5800,Café
2017-02-02,13:01:10,5800,Sopa
2017-02-02,13:01:10,5800,Sopa
2017-02-02,13:01:10,5800,Pan
2017-02-02,13:01:10,5800,Huevos camperos
2017-02-02,13:12:50,5801,Sandwich
2017-02-02,13:12:50,5801,Pan
2017-02-02,13:38:08,5802,Te
2017-02-02,13:38:08,5802,Agua
2017-02-02,13:38:08,5802,Sopa
2017-02-02,13:38:08,5802,Pastel
2017-02-02,14:00:10,5803,Pan
2017-02-02,14:00:10,5803,Pollo estofado
2017-02-02,14:00:10,5803,Sandwich
2017-02-02,14:00:10,5803,Café
2017-02-02,14:02:09,5804,Medialuna
2017-02-02,14:02:45,5805,Jamón
2017-02-02,14:02:45,5805,Salmón
2017-02-02,14:09:18,5806,Pastel
2017-02-02,14:11:05,5807,Zumo
2017-02-02,14:11:05,5807,Café
2017-02-02,14:11:05,5807,Café
2017-02-02,14:11:05,5807,Palomitas maiz
2017-02-02,14:11:05,5807,Ensalada
2017-02-02,14:11:05,5807,Salami
2017-02-02,14:11:05,5807,Desayuno español
2017-02-02,14:11:05,5807,Huevos camperos
2017-02-02,14:12:19,5808,Palomitas maiz
2017-02-02,14:15:43,5809,Pastel limón
2017-02-02,14:39:51,5810,Te
2017-02-02,14:39:51,5810,Sandwich
2017-02-02,14:39:51,5810,Pan
2017-02-02,14:39:51,5810,Pastel
2017-02-02,14:42:59,5811,Te
2017-02-02,14:42:59,5811,Te
2017-02-02,14:42:59,5811,Desayuno español
2017-02-02,14:42:59,5811,Pollo estofado
2017-02-02,14:42:59,5811,Caramelo
2017-02-02,14:42:59,5811,Alfajores
2017-02-02,14:43:25,5812,Café
2017-02-02,15:10:20,5813,Café
2017-02-02,15:10:20,5813,Pastel
2017-02-02,15:10:20,5813,Pan
2017-02-02,15:15:08,5814,Pan
2017-02-02,15:15:08,5814,Alfajores
2017-02-02,15:17:33,5815,Café
2017-02-02,15:17:33,5815,Café
2017-02-02,15:17:33,5815,Galletas
2017-02-02,15:35:46,5816,Pan
2017-02-02,15:44:42,5817,Café
2017-02-02,15:58:52,5818,Café
2017-02-02,15:58:52,5818,Café
2017-02-02,15:58:52,5818,Zumo
2017-02-02,15:58:52,5818,Pastel
2017-02-02,15:58:52,5818,Alfajores
2017-02-02,15:59:20,5819,Chocolate caliente
2017-02-02,16:04:26,5820,Coca-Cola
2017-02-02,16:04:26,5820,Sandwich
2017-02-02,16:11:51,5821,Pan
2017-02-02,16:16:48,5822,Baguette
2017-02-02,16:37:15,5823,Café
2017-02-02,16:37:15,5823,Pan
2017-02-02,16:37:15,5823,Galletas
2017-02-02,16:37:15,5823,Zumo
2017-02-02,17:34:16,5824,Café
2017-02-02,17:34:16,5824,Pastel
2017-02-03,08:37:31,5826,Pan
2017-02-03,08:54:47,5827,Pan
2017-02-03,09:02:10,5828,Pan
2017-02-03,09:02:10,5828,Tostada
2017-02-03,09:05:25,5829,Pan
2017-02-03,09:05:25,5829,Te
2017-02-03,09:05:25,5829,Tostada
2017-02-03,09:05:25,5829,Pastel
2017-02-03,09:08:45,5830,Tostada
2017-02-03,09:08:45,5830,Pan
2017-02-03,09:09:56,5831,Galletas
2017-02-03,09:29:18,5832,Café
2017-02-03,09:29:18,5832,Café
2017-02-03,09:29:18,5832,Tostada
2017-02-03,09:41:13,5833,Pan
2017-02-03,09:41:13,5833,Pastel
2017-02-03,09:55:37,5834,Pan
2017-02-03,09:55:37,5834,Chocolate caliente
2017-02-03,09:55:37,5834,Medialuna
2017-02-03,10:27:06,5835,Huevos camperos
2017-02-03,10:41:45,5836,Café
2017-02-03,10:41:45,5836,NONE
2017-02-03,10:44:28,5837,Huevos camperos
2017-02-03,10:44:28,5837,Crepes con jarabe de arce
2017-02-03,10:50:03,5838,Café
2017-02-03,10:50:03,5838,Café
2017-02-03,10:50:03,5838,Café
2017-02-03,10:50:03,5838,Pan
2017-02-03,10:50:03,5838,Pastel
2017-02-03,10:50:03,5838,Alfajores
2017-02-03,10:56:48,5839,Café
2017-02-03,10:56:48,5839,Sandwich
2017-02-03,10:56:48,5839,Baguette
2017-02-03,10:58:45,5840,Café
2017-02-03,10:58:45,5840,Medialuna
2017-02-03,10:59:28,5841,Pan
2017-02-03,11:08:32,5842,Salmón
2017-02-03,11:10:03,5843,Galletas
2017-02-03,11:10:03,5843,Pan
2017-02-03,11:10:03,5843,Pan
2017-02-03,11:14:50,5844,Coca-Cola
2017-02-03,11:22:03,5845,Medialuna
2017-02-03,11:22:03,5845,Pastel
2017-02-03,11:24:15,5846,Café
2017-02-03,11:24:15,5846,Te
2017-02-03,11:24:15,5846,Tostada
2017-02-03,11:24:44,5847,Alfajores
2017-02-03,11:25:13,5848,Pan
2017-02-03,11:35:15,5849,Café
2017-02-03,11:35:15,5849,Pan
2017-02-03,11:35:15,5849,Pan
2017-02-03,11:36:00,5850,Café
2017-02-03,11:36:00,5850,Pan
2017-02-03,11:36:00,5850,Sandwich
2017-02-03,11:41:14,5851,Café
2017-02-03,11:41:14,5851,Alfajores
2017-02-03,11:46:19,5852,Trufas
2017-02-03,11:46:19,5852,Zumo
2017-02-03,11:46:19,5852,Café
2017-02-03,11:46:19,5852,Pan
2017-02-03,11:46:19,5852,Pastel
2017-02-03,11:46:19,5852,Tostada mantequilla
2017-02-03,11:48:12,5853,Salmón
2017-02-03,11:48:12,5853,Pan
2017-02-03,11:49:40,5854,Pan
2017-02-03,12:10:51,5855,Te
2017-02-03,12:10:51,5855,Sopa
2017-02-03,12:11:58,5856,Sopa
2017-02-03,12:11:58,5856,Trufas
2017-02-03,12:13:27,5857,Sopa
2017-02-03,12:13:27,5857,Tostada mantequilla
2017-02-03,12:13:27,5857,Te
2017-02-03,12:14:53,5858,Trufas
2017-02-03,12:14:53,5858,Sandwich
2017-02-03,12:17:05,5859,Sopa
2017-02-03,12:17:05,5859,Café
2017-02-03,12:18:22,5860,NONE
2017-02-03,12:18:22,5860,Pastel
2017-02-03,12:26:43,5861,Sopa
2017-02-03,12:36:28,5862,Café
2017-02-03,12:36:28,5862,Tostada
2017-02-03,12:37:30,5863,Pan
2017-02-03,13:11:24,5864,Pan
2017-02-03,13:19:18,5865,Te
2017-02-03,13:19:18,5865,Pan
2017-02-03,13:25:19,5866,Café
2017-02-03,13:25:19,5866,Pollo estofado
2017-02-03,13:25:19,5866,Tostada
2017-02-03,13:49:10,5867,Pan
2017-02-03,13:49:10,5867,NONE
2017-02-03,13:54:28,5868,Sandwich
2017-02-03,13:54:28,5868,Café
2017-02-03,13:54:28,5868,Pastel
2017-02-03,13:54:28,5868,Café
2017-02-03,13:54:28,5868,Sandwich
2017-02-03,13:58:51,5869,Pastel
2017-02-03,14:00:52,5870,Galletas
2017-02-03,14:00:52,5870,Pan
2017-02-03,14:19:46,5871,Café
2017-02-03,14:19:46,5871,Chocolate caliente
2017-02-03,14:19:46,5871,Zumo
2017-02-03,14:19:46,5871,Trufas
2017-02-03,14:19:46,5871,Agua
2017-02-03,14:19:46,5871,Sandwich
2017-02-03,14:19:46,5871,Sandwich
2017-02-03,14:30:08,5872,Café
2017-02-03,14:30:08,5872,Sandwich
2017-02-03,14:31:08,5873,Café
2017-02-03,14:31:08,5873,Pan
2017-02-03,14:49:20,5874,Te
2017-02-03,14:49:20,5874,Café
2017-02-03,14:49:20,5874,Pan
2017-02-03,14:55:02,5875,Empanada
2017-02-03,15:11:25,5876,Te
2017-02-03,15:11:25,5876,Galletas
2017-02-03,15:14:12,5877,Café
2017-02-03,15:14:12,5877,Sopa
2017-02-03,15:14:59,5878,Sopa
2017-02-03,15:14:59,5878,Café
2017-02-03,15:47:52,5879,Huevos camperos
2017-02-03,15:57:43,5880,Café
2017-02-03,15:57:43,5880,Pastel
2017-02-03,15:58:07,5881,Café
2017-02-03,15:58:49,5882,Café
2017-02-03,16:06:26,5883,Café
2017-02-03,16:06:26,5883,Te
2017-02-03,16:27:43,5884,Pan
2017-02-03,16:27:43,5884,Pan
2017-02-03,16:27:43,5884,Huevos fritos
2017-02-03,16:38:18,5885,Baguette
2017-02-03,16:38:18,5885,Salmón
2017-02-03,16:43:37,5886,Café
2017-02-03,16:43:37,5886,Pan
2017-02-03,16:44:34,5887,Café
2017-02-03,16:44:34,5887,Tostada mantequilla
2017-02-03,16:53:20,5888,Huevos fritos
2017-02-03,16:53:20,5888,Chocolate caliente
2017-02-03,16:53:20,5888,Café
2017-02-03,16:53:20,5888,Alfajores
2017-02-03,17:19:08,5889,Pan
2017-02-03,17:19:08,5889,Te
2017-02-04,07:56:19,5890,Café
2017-02-04,08:30:07,5891,Café
2017-02-04,09:06:33,5892,Pastel
2017-02-04,09:08:41,5893,Pastel
2017-02-04,09:08:41,5893,Baguette
2017-02-04,09:17:08,5894,Café
2017-02-04,09:17:08,5894,Café
2017-02-04,09:17:08,5894,Tostada
2017-02-04,09:17:08,5894,NONE
2017-02-04,09:31:32,5895,NONE
2017-02-04,09:31:32,5895,Salami
2017-02-04,09:31:32,5895,Café
2017-02-04,09:35:29,5896,Pan
2017-02-04,09:35:29,5896,Pastel
2017-02-04,09:45:28,5897,Salmón
2017-02-04,09:48:52,5898,Pastel
2017-02-04,09:48:52,5898,Café
2017-02-04,09:53:10,5899,NONE
2017-02-04,09:53:10,5899,Café
2017-02-04,09:53:10,5899,Café
2017-02-04,09:53:10,5899,Galletas
2017-02-04,09:55:03,5900,Café
2017-02-04,09:57:01,5901,Huevos camperos
2017-02-04,10:00:04,5902,Huevos camperos
2017-02-04,10:00:04,5902,Pastel
2017-02-04,10:03:11,5903,Café
2017-02-04,10:03:11,5903,Café
2017-02-04,10:08:58,5904,Café
2017-02-04,10:21:23,5905,Café
2017-02-04,10:21:23,5905,Pan
2017-02-04,10:21:23,5905,Pan
2017-02-04,10:21:23,5905,Pastel
2017-02-04,10:22:25,5906,Pan
2017-02-04,10:23:04,5907,NONE
2017-02-04,10:23:04,5907,Tostada
2017-02-04,10:23:04,5907,Trufas
2017-02-04,10:23:04,5907,Pan
2017-02-04,10:30:23,5908,NONE
2017-02-04,10:30:23,5908,Pan
2017-02-04,10:32:18,5909,Jamón
2017-02-04,10:37:20,5910,Café
2017-02-04,10:37:20,5910,Café
2017-02-04,10:37:20,5910,NONE
2017-02-04,10:38:41,5911,Café
2017-02-04,10:39:03,5912,Pan
2017-02-04,10:48:59,5913,Café
2017-02-04,10:49:38,5914,Te
2017-02-04,10:49:38,5914,Café
2017-02-04,10:49:38,5914,Pastel
2017-02-04,10:58:00,5915,Café
2017-02-04,10:58:00,5915,Café
2017-02-04,10:58:00,5915,Brownie
2017-02-04,11:03:22,5916,Huevos camperos
2017-02-04,11:05:02,5917,Café
2017-02-04,11:07:58,5918,Sandwich
2017-02-04,11:07:58,5918,Café
2017-02-04,11:09:58,5919,Huevos camperos
2017-02-04,11:09:58,5919,Pastel
2017-02-04,11:21:36,5920,Te
2017-02-04,11:21:36,5920,Trufas
2017-02-04,11:24:33,5921,Pan
2017-02-04,11:38:07,5922,Pan
2017-02-04,11:42:00,5923,Chocolate caliente
2017-02-04,11:45:01,5924,Pan
2017-02-04,11:45:01,5924,Baguette
2017-02-04,11:45:37,5925,Pan
2017-02-04,11:48:15,5926,Pan
2017-02-04,11:49:21,5927,Salmón
2017-02-04,11:49:21,5927,Huevos camperos
2017-02-04,11:51:05,5928,Pastel
2017-02-04,11:51:05,5928,Pan
2017-02-04,11:51:30,5929,Sandwich
2017-02-04,11:56:40,5930,Pan
2017-02-04,11:56:40,5930,Baguette
2017-02-04,11:57:39,5931,Café
2017-02-04,11:57:39,5931,Café
2017-02-04,11:57:39,5931,Chocolate caliente
2017-02-04,11:57:39,5931,Pastel
2017-02-04,11:58:58,5932,Café
2017-02-04,11:58:58,5932,Pastel
2017-02-04,12:00:50,5933,Café
2017-02-04,12:00:50,5933,Café
2017-02-04,12:05:08,5934,Café
2017-02-04,12:05:08,5934,Café
2017-02-04,12:05:08,5934,NONE
2017-02-04,12:05:08,5934,Pastel
2017-02-04,12:05:08,5934,Brownie
2017-02-04,12:07:39,5935,Manzanilla
2017-02-04,12:07:39,5935,Granola
2017-02-04,12:07:39,5935,Café
2017-02-04,12:07:39,5935,Café
2017-02-04,12:07:39,5935,Galletas
2017-02-04,12:07:39,5935,Pastel
2017-02-04,12:07:39,5935,Tostada mantequilla
2017-02-04,12:07:39,5935,Te
2017-02-04,12:08:09,5936,Café
2017-02-04,12:10:08,5937,Pan
2017-02-04,12:10:08,5937,Caramelo
2017-02-04,12:10:08,5937,Galletas
2017-02-04,12:11:28,5938,Salmón
2017-02-04,12:11:28,5938,Alfajores
2017-02-04,12:15:44,5939,Tostada mantequilla
2017-02-04,12:15:44,5939,Café
2017-02-04,12:19:44,5940,Pan
2017-02-04,12:19:44,5940,Pastel
2017-02-04,12:19:44,5940,Café
2017-02-04,12:24:46,5941,Te
2017-02-04,12:24:46,5941,Alfajores
2017-02-04,12:24:46,5941,Pastel
2017-02-04,12:26:36,5942,Pastel
2017-02-04,12:26:36,5942,Café
2017-02-04,12:26:36,5942,Café
2017-02-04,12:33:29,5943,Sandwich
2017-02-04,12:33:29,5943,Sandwich
2017-02-04,12:38:34,5944,Pastel
2017-02-04,12:42:33,5945,Medialuna
2017-02-04,12:42:33,5945,Pan
2017-02-04,12:44:36,5946,Café
2017-02-04,12:44:36,5946,Brownie
2017-02-04,12:44:36,5946,Pastel
2017-02-04,12:49:53,5947,Pastel
2017-02-04,12:49:53,5947,Galletas
2017-02-04,12:49:53,5947,Te
2017-02-04,12:49:53,5947,Smoothies
2017-02-04,12:49:53,5947,Café
2017-02-04,12:49:53,5947,NONE
